term_code,crn,course,subject,course_number,section,title,attributes,subject_description,site,part_of_term,schedule_type,instruction_type,credit_hours,hours_low,hours_high,hours_indicator,section_hours,has_syllabus,seat_status_open,max_enrollment,enrollment,seats_available,wait_capacity,wait_count,wait_available,instructors,instructor_details,meeting_days,meeting_times,meeting_dates,meeting_locations
202421,22790,AERO 691,AERO,691,316,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Bonnie J. Dunbar (P),"[{""name"":""Bonnie J. Dunbar (P)"",""more"":2036053,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,15939,AERO 691,AERO,691,317,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Srinivas Vadali (P),"[{""name"":""Srinivas Vadali (P)"",""more"":667751,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,27942,AERO 691,AERO,691,318,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Nathan R. Tichenor (P),"[{""name"":""Nathan R. Tichenor (P)"",""more"":490215,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11081,AERO 691,AERO,691,320,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Edward White (P),"[{""name"":""Edward White (P)"",""more"":667607,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11082,AERO 691,AERO,691,321,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Diego A. Donzis (P),"[{""name"":""Diego A. Donzis (P)"",""more"":738713,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,26419,AERO 691,AERO,691,322,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Kyle Alfriend (P),"[{""name"":""Kyle Alfriend (P)"",""more"":672584,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11083,AERO 691,AERO,691,323,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,John Valasek (P),"[{""name"":""John Valasek (P)"",""more"":667299,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11084,AERO 691,AERO,691,324,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Manoranjan Majji (P),"[{""name"":""Manoranjan Majji (P)"",""more"":521761,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11085,AERO 691,AERO,691,325,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Paul Cizmas (P),"[{""name"":""Paul Cizmas (P)"",""more"":674953,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11086,AERO 691,AERO,691,326,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Sharath Girimaji (P),"[{""name"":""Sharath Girimaji (P)"",""more"":676019,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,27381,AERO 691,AERO,691,327,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Arthur Dogariu (P),"[{""name"":""Arthur Dogariu (P)"",""more"":2863994,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,14947,AERO 691,AERO,691,328,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,James G. Boyd (P),"[{""name"":""James G. Boyd (P)"",""more"":99735,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11088,AERO 691,AERO,691,330,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Rodney Bowersox (P),"[{""name"":""Rodney Bowersox (P)"",""more"":666576,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11089,AERO 691,AERO,691,331,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniele Mortari (P),"[{""name"":""Daniele Mortari (P)"",""more"":673360,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11090,AERO 691,AERO,691,332,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Amine Benzerga (P),"[{""name"":""Amine Benzerga (P)"",""more"":669924,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11091,AERO 691,AERO,691,333,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Suman Chakravorty (P),"[{""name"":""Suman Chakravorty (P)"",""more"":674731,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,11092,AERO 691,AERO,691,334,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Adonios Karpetis (P),"[{""name"":""Adonios Karpetis (P)"",""more"":668759,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,15426,AERO 691,AERO,691,339,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Mohammad Naraghi (P),"[{""name"":""Mohammad Naraghi (P)"",""more"":1124858,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,15427,AERO 691,AERO,691,340,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Darren J. Hartl (P),"[{""name"":""Darren J. Hartl (P)"",""more"":424806,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,26030,AERO 691,AERO,691,341,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Ana Diaz Artiles (P),"[{""name"":""Ana Diaz Artiles (P)"",""more"":2333865,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,18576,AERO 691,AERO,691,343,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Gregory E. Chamitoff (P),"[{""name"":""Gregory E. Chamitoff (P)"",""more"":1439220,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,18575,AERO 691,AERO,691,344,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Benedict Moble (P),"[{""name"":""Benedict Moble (P)"",""more"":1677374,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,18574,AERO 691,AERO,691,345,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Jean-Briac B. Le Graverend (P),"[{""name"":""Jean-Briac B. Le Graverend (P)"",""more"":1677373,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,29136,AERO 691,AERO,691,348,RESEARCH,College Station,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Daniel Selva Valero (P),"[{""name"":""Daniel Selva Valero (P)"",""more"":2333864,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,27689,AERO 691,AERO,691,349,RESEARCH,College Station| Open Education Resources,AERO - Aerospace Engineering,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Kyle DeMars (P),"[{""name"":""Kyle DeMars (P)"",""more"":2473619,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,33204,AGCJ 306,AGCJ,306,700,THEORY & PRAC PR AG & LIFE SCI,Distance Education| Waitlist Available,AGCJ - Ag Comm & Journalism,,2S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Taylor M. Apple; Kelsi M. Opat (P),"[{""name"":""Taylor M. Apple"",""more"":3092628,""has_cv"":""Y""},{""name"":""Kelsi M. Opat (P)"",""more"":678812,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,ONLINE
202421,33205,AGCJ 307,AGCJ,307,700,DESIGN FOR AG MEDIA,Distance Education| Waitlist Available,AGCJ - Ag Comm & Journalism,,1S,LL,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Taylor M. Apple; Kelsi M. Opat (P),"[{""name"":""Taylor M. Apple"",""more"":3092628,""has_cv"":""Y""},{""name"":""Kelsi M. Opat (P)"",""more"":678812,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,ONLINE
202421,32917,AGCJ 312,AGCJ,312,700,EDITING IN AG & LIFE SCIENCES,Distance Education| Waitlist Available,AGCJ - Ag Comm & Journalism,,1S,LL,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Camryn P. Haines; Clint Saunders (P),"[{""name"":""Camryn P. Haines"",""more"":1858356,""has_cv"":""Y""},{""name"":""Clint Saunders (P)"",""more"":3094045,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,ONLINE
202421,10011,AGCJ 494,AGCJ,494,315,INTERNSHIP,College Station,AGCJ - Ag Comm & Journalism,College Station,1,PRA,Internship,1 to 6,1,6,TO,,Y,N,NA,NA,NA,NA,NA,NA,Kelsi M. Opat (P),"[{""name"":""Kelsi M. Opat (P)"",""more"":678812,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12294,AGCJ 494,AGCJ,494,355,INTERNSHIP: IN-AB,In Absentia,AGCJ - Ag Comm & Journalism,,1,PRA,Internship,1 to 6,1,6,TO,,Y,N,NA,NA,NA,NA,NA,NA,Kelsi M. Opat (P),"[{""name"":""Kelsi M. Opat (P)"",""more"":678812,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,33499,AGEC 105,AGEC,105,700,INTRO TO AG ECONOMICS,Core Social & Beh Sci (KSOC)| Distance Education,AGEC - Agricultural Economics,,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Lucas A. Garcia (P),"[{""name"":""Lucas A. Garcia (P)"",""more"":231623,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,ONLINE
202421,33500,AGEC 314,AGEC,314,700,MKTG AG & FOOD PRODUCTS,Distance Education,AGEC - Agricultural Economics,,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Kaitlyn M. Weber (P),"[{""name"":""Kaitlyn M. Weber (P)"",""more"":2941220,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,ONLINE
202421,32058,AGEC 317,AGEC,317,200,ECON ANLYS FOR AGBU MGMT,College Station,AGEC - Agricultural Economics,College Station,2S,LEC,Traditional Face-to-Face (F2F),3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Ronald E. Crowe (P),"[{""name"":""Ronald E. Crowe (P)"",""more"":3176432,""has_cv"":""Y""}]",MonTueWedThu,10:00 AM-12:00 PM,07/03/2024-08/07/2024,AGLS 116
202421,33821,AGEC 317,AGEC,317,401,HNR-ECON ANLYS FOR AGBU MGMT,College Station| Honors,AGEC - Agricultural Economics,College Station,2S,LEC,Traditional Face-to-Face (F2F),3,3,,,,Y,N,NA,NA,NA,NA,NA,NA,Ronald E. Crowe (P),"[{""name"":""Ronald E. Crowe (P)"",""more"":3176432,""has_cv"":""Y""}]",MonTueWedThu,10:00 AM-12:00 PM,07/03/2024-08/07/2024,AGLS 116
202421,34145,AGEC 324,AGEC,324,200,AGBU ENTREPRENEUR BUDGETING,College Station,AGEC - Agricultural Economics,College Station,2S,LL,Traditional Face-to-Face (F2F),3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Troy N. Thompson (P),"[{""name"":""Troy N. Thompson (P)"",""more"":359667,""has_cv"":""Y""}]",MonWed; Fri,10:00 AM-12:30 PM,07/03/2024-08/07/2024,AGLS 413
202421,33775,AGEC 330,AGEC,330,700,FINANCIAL MGMT IN AGRI,Distance Education,AGEC - Agricultural Economics,,1,LEC,Web Based,3,3,,,3,Y,Y,NA,NA,NA,NA,NA,NA,David Leatham (P),"[{""name"":""David Leatham (P)"",""more"":673280,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,ONLINE
202421,33893,AGEC 402,AGEC,402,150,SRVY INTL AGEC STDY ABRD:FRA,Study Abroad| Univ Req-Int'l&Cult Div (KICD),AGEC - Agricultural Economics,,1S,LEC,Study Abroad,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Nadav H. Mer (P),"[{""name"":""Nadav H. Mer (P)"",""more"":2837105,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,33514,AGEC 422,AGEC,422,700,LAND ECONOMICS,Distance Education,AGEC - Agricultural Economics,,1S,LEC,Web Based,3,3,,,,Y,Y,NA,NA,NA,NA,NA,NA,Fred O. Boadu (P),"[{""name"":""Fred O. Boadu (P)"",""more"":665006,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,ONLINE
202421,34376,AGEC 484,AGEC,484,225,INTERNSHIP,College Station,AGEC - Agricultural Economics,College Station,2S,PRA,Internship,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,12854,AGEC 484,AGEC,484,226,INTERNSHIP,College Station,AGEC - Agricultural Economics,College Station,2S,PRA,Internship,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,12021,AGEC 484,AGEC,484,326,INTERNSHIP,College Station,AGEC - Agricultural Economics,College Station,1,PRA,Internship,0 to 6,0,6,TO,,N,Y,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12022,AGEC 484,AGEC,484,356,INTERNSHIP: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,PRA,Internship,0 to 6,0,6,TO,,N,Y,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12023,AGEC 484,AGEC,484,358,INTERNSHIP: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,PRA,Internship,0 to 6,0,6,TO,,N,Y,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,17501,AGEC 484,AGEC,484,458,HNR-INTERNSHIP: IN-AB,Honors| In Absentia,AGEC - Agricultural Economics,,1,PRA,Internship,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Joe L. Outlaw (P),"[{""name"":""Joe L. Outlaw (P)"",""more"":294098,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,28032,AGEC 485,AGEC,485,200,DIRECTED STUDIES,College Station,AGEC - Agricultural Economics,College Station,2S,INS,Non-traditional,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Max D. Menzies III (P),"[{""name"":""Max D. Menzies III (P)"",""more"":164732,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,29359,AGEC 485,AGEC,485,201,DIRECTED STUDIES,College Station,AGEC - Agricultural Economics,College Station,2S,INS,Non-traditional,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,29325,AGEC 485,AGEC,485,300,DIRECTED STUDIES,College Station,AGEC - Agricultural Economics,College Station,1,INS,Non-traditional,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Max D. Menzies III (P),"[{""name"":""Max D. Menzies III (P)"",""more"":164732,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,15957,AGEC 485,AGEC,485,301,DIRECTED STUDIES,College Station,AGEC - Agricultural Economics,College Station,1,INS,Non-traditional,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,14960,AGEC 485,AGEC,485,354,DIRECTED STUDIES: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,INS,Non-traditional,0 to 6,0,6,TO,,N,Y,NA,NA,NA,NA,NA,NA,Henry C. Springfield (P),"[{""name"":""Henry C. Springfield (P)"",""more"":245097,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12025,AGEC 485,AGEC,485,356,DIRECTED STUDIES: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,INS,Non-traditional,0 to 6,0,6,TO,,N,Y,NA,NA,NA,NA,NA,NA,Max D. Menzies III (P),"[{""name"":""Max D. Menzies III (P)"",""more"":164732,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,33756,AGEC 489,AGEC,489,100,SPTP: APPRAISAL TOPICS,College Station,AGEC - Agricultural Economics,College Station,AM1,LEC,Traditional Face-to-Face (F2F),3,1,4,TO,3,Y,Y,NA,NA,NA,NA,NA,NA,Chrystol A. Thomas (P),"[{""name"":""Chrystol A. Thomas (P)"",""more"":2148546,""has_cv"":""Y""}]",MonTueWedThuFri,08:00 AM-05:00 PM,05/13/2024-05/27/2024,AGLS 116
202421,34170,AGEC 491,AGEC,491,102,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1S,RES,Non-traditional,0 to 6,0,6,TO,,N,N,NA,NA,NA,NA,NA,NA,Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P),"[{""name"":""Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P)"",""more"":64284,""has_cv"":""Y""}]",,,05/28/2024-07/02/2024,
202421,15727,AGEC 684,AGEC,684,337,PROFESSIONAL INTERNSHIP,College Station,AGEC - Agricultural Economics,College Station,1,PRA,Internship,1 to 3,1,3,TO,,N,Y,NA,NA,NA,NA,NA,NA,Victoria Salin (P),"[{""name"":""Victoria Salin (P)"",""more"":673812,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,21393,AGEC 684,AGEC,684,356,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,PRA,Internship,1 to 3,1,3,TO,,N,N,NA,NA,NA,NA,NA,NA,Wilson E. Lopez Barrera (P),"[{""name"":""Wilson E. Lopez Barrera (P)"",""more"":1913141,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12186,AGEC 684,AGEC,684,357,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,PRA,Internship,1 to 3,1,3,TO,,N,N,NA,NA,NA,NA,NA,NA,Grace Melo Guerrero (P),"[{""name"":""Grace Melo Guerrero (P)"",""more"":2790190,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,15963,AGEC 684,AGEC,684,358,PROFESSIONAL INTERNSHIP: IN-AB,In Absentia,AGEC - Agricultural Economics,,1,PRA,Internship,1 to 3,1,3,TO,,N,Y,NA,NA,NA,NA,NA,NA,Victoria Salin (P),"[{""name"":""Victoria Salin (P)"",""more"":673812,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,19129,AGEC 685,AGEC,685,201,DIRECTED STUDIES,College Station,AGEC - Agricultural Economics,College Station,2S,INS,Non-traditional,1 to 4,1,4,TO,,N,N,NA,NA,NA,NA,NA,NA,Victoria Salin (P),"[{""name"":""Victoria Salin (P)"",""more"":673812,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,16721,AGEC 691,AGEC,691,225,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,2S,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Yu Zhang (P),"[{""name"":""Yu Zhang (P)"",""more"":203221,""has_cv"":""Y""}]",,,07/03/2024-08/07/2024,
202421,16683,AGEC 691,AGEC,691,303,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Mona Ahmadiani (P),"[{""name"":""Mona Ahmadiani (P)"",""more"":3235985,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,
202421,18931,AGEC 691,AGEC,691,304,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Luis A. Ribera Landivar (P),"[{""name"":""Luis A. Ribera Landivar (P)"",""more"":427391,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,
202421,12192,AGEC 691,AGEC,691,305,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Oral Capps (P),"[{""name"":""Oral Capps (P)"",""more"":670183,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,21008,AGEC 691,AGEC,691,307,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Rodolfo M. Nayga (P),"[{""name"":""Rodolfo M. Nayga (P)"",""more"":32549,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,
202421,12191,AGEC 691,AGEC,691,309,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Joe L. Outlaw (P),"[{""name"":""Joe L. Outlaw (P)"",""more"":294098,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12221,AGEC 691,AGEC,691,311,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P),"[{""name"":""Kalu Arachchillage Senarath Dhananjaya Bandara Dharmasena (P)"",""more"":64284,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,21251,AGEC 691,AGEC,691,312,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Yong Liu (P),"[{""name"":""Yong Liu (P)"",""more"":2646844,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12478,AGEC 691,AGEC,691,314,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Kashi R. Kafle (P),"[{""name"":""Kashi R. Kafle (P)"",""more"":2790192,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,34239,AGEC 691,AGEC,691,315,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Samuel D. Zapata Raudale (P),"[{""name"":""Samuel D. Zapata Raudale (P)"",""more"":2341578,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,14751,AGEC 691,AGEC,691,322,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Ariun Ishdorj (P),"[{""name"":""Ariun Ishdorj (P)"",""more"":717011,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12783,AGEC 691,AGEC,691,324,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Richard Woodward (P),"[{""name"":""Richard Woodward (P)"",""more"":667273,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12189,AGEC 691,AGEC,691,325,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,David Leatham (P),"[{""name"":""David Leatham (P)"",""more"":673280,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12183,AGEC 691,AGEC,691,329,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,Bruce McCarl (P),"[{""name"":""Bruce McCarl (P)"",""more"":672562,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12330,AGEC 691,AGEC,691,331,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,Y,NA,NA,NA,NA,NA,NA,James Mjelde (P),"[{""name"":""James Mjelde (P)"",""more"":673257,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12467,AGEC 691,AGEC,691,335,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Dmitry Vedenov (P),"[{""name"":""Dmitry Vedenov (P)"",""more"":675960,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12222,AGEC 691,AGEC,691,336,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Marco Palma (P),"[{""name"":""Marco Palma (P)"",""more"":677127,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,14101,AGEC 691,AGEC,691,337,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Mani Rouhi Rad (P),"[{""name"":""Mani Rouhi Rad (P)"",""more"":1095457,""has_cv"":""Y""}]",,,05/28/2024-08/08/2024,
202421,12469,AGEC 691,AGEC,691,339,RESEARCH,College Station,AGEC - Agricultural Economics,College Station,1,RES,Non-traditional,1 to 23,1,23,TO,,N,N,NA,NA,NA,NA,NA,NA,Pourya Valizadeh (P),"[{""name"":""Pourya Valizadeh (P)"",""more"":2944013,""has_cv"":""N""}]",,,05/28/2024-08/08/2024,
